Timestamp,Room,Motion_Sensor,Temperature,Humidity,Light_Level,Sound_Level,Appliance_Usage,People_Present,Activity
2025-04-07 06:29:00,Living Room,0,22.5,55,70,90,1,2,Idle
2025-04-07 16:03:00,Living Room,0,25.4,60,63,46,1,1,Watching TV
2025-04-04 16:42:00,Living Room,0,19.0,60,85,77,1,2,Relaxing
2025-04-06 21:57:00,Living Room,1,26.1,40,54,50,0,3,Watching TV
2025-04-03 19:12:00,Living Room,1,19.5,40,100,57,1,4,Relaxing
2025-04-02 11:04:00,Living Room,0,27.1,40,67,54,0,5,Relaxing
2025-04-04 13:59:00,Bathroom,0,19.5,50,7,63,0,2,Using Toilet
2025-04-04 13:10:00,Bedroom,1,22.9,50,82,99,1,3,Idle
2025-04-01 21:01:00,Bathroom,1,24.5,35,52,36,0,5,Showering
2025-04-03 07:55:00,Kitchen,1,24.7,40,5,53,0,1,Cleaning
2025-04-03 20:11:00,Kitchen,0,22.6,45,86,28,1,3,Cooking
2025-04-06 06:33:00,Bedroom,1,25.1,55,85,27,1,2,Sleeping
2025-04-04 19:08:00,Bedroom,0,26.4,35,75,21,0,3,Idle
2025-04-04 17:44:00,Living Room,0,26.3,55,46,40,1,1,Relaxing
2025-04-07 03:12:00,Kitchen,0,24.8,55,20,88,0,5,Cleaning
2025-04-08 01:34:00,Living Room,1,20.3,40,49,80,0,5,Relaxing
2025-04-03 22:57:00,Bathroom,0,18.9,45,52,93,0,2,Idle
2025-04-06 20:16:00,Kitchen,0,25.7,55,21,97,1,3,Idle
2025-04-04 00:46:00,Kitchen,0,26.3,50,67,38,1,1,Cooking
2025-04-01 16:46:00,Kitchen,1,23.8,45,77,54,1,3,Cleaning
2025-04-02 06:29:00,Kitchen,1,28.0,55,41,36,0,1,Cleaning
2025-04-02 10:46:00,Bathroom,1,19.7,55,94,96,0,3,Using Toilet
2025-04-03 03:47:00,Bathroom,0,24.8,30,8,82,1,2,Showering
2025-04-07 15:25:00,Bathroom,0,20.3,55,89,71,1,3,Idle
2025-04-03 09:00:00,Bedroom,0,19.8,35,45,91,1,4,Idle
2025-04-03 19:01:00,Bathroom,0,21.9,55,97,85,0,3,Showering
2025-04-02 18:12:00,Living Room,1,25.0,50,26,91,0,4,Watching TV
2025-04-06 20:21:00,Living Room,0,26.0,30,80,36,1,5,Watching TV
2025-04-05 10:21:00,Bedroom,1,22.8,35,91,39,0,5,Idle
2025-04-04 04:23:00,Bathroom,0,21.8,30,21,49,0,2,Showering
2025-04-01 18:18:00,Bathroom,0,19.6,40,19,25,0,1,Showering
2025-04-02 17:29:00,Kitchen,1,19.4,55,14,96,1,2,Cleaning
2025-04-01 07:42:00,Bedroom,1,27.0,60,48,43,1,4,Sleeping
2025-04-04 06:55:00,Living Room,1,21.1,55,97,32,1,5,Watching TV
2025-04-03 18:57:00,Bedroom,1,26.0,55,52,43,1,2,Sleeping
2025-04-04 20:47:00,Kitchen,1,20.2,30,52,81,0,3,Cooking
2025-04-01 17:51:00,Living Room,1,18.5,60,70,20,0,1,Idle
2025-04-07 10:20:00,Bedroom,0,25.7,55,60,65,0,4,Sleeping
2025-04-06 17:26:00,Living Room,1,20.3,60,32,29,0,1,Watching TV
2025-04-07 14:52:00,Bedroom,0,22.9,35,72,80,0,4,Reading
2025-04-07 16:44:00,Living Room,0,18.4,45,16,91,1,2,Idle
2025-04-03 20:43:00,Kitchen,1,22.5,50,92,28,0,5,Cleaning
2025-04-03 07:01:00,Bathroom,1,18.9,50,0,89,1,3,Using Toilet
2025-04-04 04:45:00,Living Room,1,19.9,60,98,94,1,4,Watching TV
2025-04-07 13:11:00,Bathroom,1,23.7,30,14,98,1,3,Idle
2025-04-01 06:21:00,Living Room,0,24.4,40,97,33,1,5,Relaxing
2025-04-02 16:04:00,Living Room,1,23.0,45,29,68,1,1,Watching TV
2025-04-04 01:01:00,Bathroom,1,25.8,45,48,44,1,1,Using Toilet
2025-04-05 19:46:00,Kitchen,1,23.1,30,97,79,1,3,Cleaning
2025-04-07 09:09:00,Living Room,0,25.9,55,8,91,0,5,Idle
2025-04-06 01:03:00,Living Room,1,24.0,35,95,41,0,4,Relaxing
2025-04-02 07:20:00,Kitchen,0,19.2,35,73,38,1,4,Cleaning
2025-04-06 12:11:00,Bathroom,0,18.0,55,36,20,0,3,Using Toilet
2025-04-07 12:06:00,Kitchen,1,22.2,55,41,41,1,4,Cleaning
2025-04-02 23:45:00,Bedroom,1,25.8,40,50,97,0,4,Idle
2025-04-05 10:37:00,Bathroom,0,24.8,40,93,27,1,4,Using Toilet
2025-04-03 12:18:00,Kitchen,0,26.7,60,95,61,0,3,Idle
2025-04-07 03:42:00,Bedroom,0,22.5,50,72,40,0,3,Reading
2025-04-01 20:15:00,Bedroom,1,22.9,60,34,41,0,3,Sleeping
2025-04-02 08:23:00,Living Room,0,19.0,50,26,97,0,1,Watching TV
2025-04-02 15:46:00,Bedroom,0,23.8,50,46,34,1,5,Sleeping
2025-04-06 07:11:00,Kitchen,1,26.4,35,74,75,0,5,Cooking
2025-04-02 18:48:00,Bedroom,1,22.8,30,71,57,1,4,Reading
2025-04-04 04:48:00,Living Room,1,24.3,30,80,38,0,5,Idle
2025-04-07 05:26:00,Kitchen,1,18.3,35,65,41,1,3,Cooking
2025-04-02 23:03:00,Bathroom,1,22.8,40,36,74,0,2,Idle
2025-04-06 12:41:00,Living Room,1,24.9,55,12,71,1,4,Idle
2025-04-03 14:34:00,Living Room,0,18.6,60,62,80,1,1,Watching TV
2025-04-07 15:27:00,Kitchen,0,24.6,60,65,76,1,2,Cleaning
2025-04-06 04:07:00,Bedroom,1,23.6,30,2,64,0,5,Sleeping
2025-04-01 11:08:00,Kitchen,0,20.3,40,42,43,1,5,Cooking
2025-04-03 14:58:00,Kitchen,0,19.0,30,92,28,0,5,Cleaning
2025-04-01 14:31:00,Kitchen,0,22.2,35,55,82,1,2,Cleaning
2025-04-02 15:03:00,Kitchen,0,27.7,35,1,97,0,3,Cooking
2025-04-01 12:17:00,Kitchen,0,25.8,55,27,45,1,5,Idle
2025-04-06 07:14:00,Bathroom,1,19.9,30,89,37,1,2,Showering
2025-04-07 19:49:00,Bedroom,1,18.2,35,5,25,0,2,Idle
2025-04-07 22:13:00,Kitchen,1,22.2,45,79,96,1,5,Cleaning
2025-04-03 04:56:00,Bedroom,0,27.5,60,48,70,0,5,Reading
2025-04-04 19:24:00,Bathroom,1,20.1,55,79,43,1,2,Using Toilet
2025-04-06 10:38:00,Bathroom,1,20.2,30,85,21,0,3,Showering
2025-04-05 19:17:00,Bathroom,1,20.9,60,60,40,1,2,Using Toilet
2025-04-06 15:54:00,Bathroom,0,23.0,30,44,59,0,2,Showering
2025-04-02 01:09:00,Kitchen,0,20.6,40,60,28,1,4,Cleaning
2025-04-01 19:22:00,Kitchen,1,27.4,50,47,29,0,5,Cooking
2025-04-07 08:02:00,Bathroom,0,23.1,50,93,56,0,3,Idle
2025-04-01 23:01:00,Living Room,0,18.3,60,25,34,0,5,Watching TV
2025-04-03 09:10:00,Bathroom,1,24.2,50,26,78,1,1,Idle
2025-04-03 07:21:00,Kitchen,0,26.3,30,37,74,0,3,Cleaning
2025-04-04 00:44:00,Bedroom,0,18.1,50,63,72,1,4,Reading
2025-04-05 12:50:00,Bedroom,0,21.7,45,44,33,0,4,Idle
2025-04-07 21:41:00,Kitchen,1,19.0,60,81,21,0,5,Cooking
2025-04-06 05:12:00,Bathroom,1,19.5,40,35,51,0,5,Using Toilet
2025-04-07 18:22:00,Living Room,1,26.2,50,42,79,1,4,Watching TV
2025-04-02 10:46:00,Bedroom,1,24.5,60,51,56,1,5,Idle
2025-04-02 14:14:00,Kitchen,1,19.8,35,81,77,0,5,Cleaning
2025-04-03 21:56:00,Bedroom,1,25.9,50,63,49,0,2,Idle
2025-04-07 06:19:00,Bathroom,1,27.7,40,24,59,0,5,Idle
2025-04-03 01:59:00,Bedroom,0,25.9,55,87,56,0,4,Sleeping
2025-04-03 05:16:00,Kitchen,1,24.7,60,24,51,0,3,Idle
2025-04-01 20:22:00,Bathroom,1,23.9,50,98,53,0,3,Showering
2025-04-07 13:33:00,Bedroom,1,25.5,50,85,52,0,5,Idle
2025-04-06 06:39:00,Bedroom,1,22.8,60,20,88,1,4,Idle
2025-04-07 21:14:00,Living Room,1,20.4,50,39,81,1,3,Relaxing
2025-04-07 03:30:00,Kitchen,1,24.4,45,42,87,0,5,Cooking
2025-04-04 19:14:00,Kitchen,1,27.2,50,50,77,1,3,Idle
2025-04-01 13:18:00,Bedroom,1,25.4,35,47,75,0,2,Reading
2025-04-05 23:12:00,Bathroom,0,24.0,60,0,83,0,5,Showering
2025-04-07 14:05:00,Kitchen,0,18.9,45,30,96,1,5,Cooking
2025-04-02 23:34:00,Bathroom,1,21.7,30,73,33,1,2,Idle
2025-04-06 14:05:00,Living Room,0,21.9,30,63,47,0,3,Watching TV
2025-04-03 10:16:00,Bathroom,1,19.2,35,24,48,0,4,Using Toilet
2025-04-08 03:08:00,Kitchen,1,21.5,60,60,67,0,5,Cleaning
2025-04-07 18:41:00,Kitchen,0,24.2,55,95,74,1,3,Cooking
2025-04-02 01:35:00,Living Room,1,18.4,30,10,73,0,2,Watching TV
2025-04-02 13:53:00,Kitchen,0,18.6,35,14,94,0,1,Idle
2025-04-02 14:33:00,Bedroom,0,27.0,50,49,85,0,2,Idle
2025-04-08 02:53:00,Bathroom,0,19.5,40,100,97,1,2,Idle
2025-04-07 04:53:00,Living Room,1,25.8,30,44,62,0,2,Idle
2025-04-07 13:38:00,Living Room,1,26.7,55,52,91,0,1,Relaxing
2025-04-05 14:29:00,Bedroom,1,22.0,60,79,87,0,3,Idle
2025-04-07 03:38:00,Bedroom,0,18.9,60,30,93,1,2,Idle
2025-04-01 15:47:00,Kitchen,1,20.3,35,65,67,1,1,Cleaning
2025-04-02 07:11:00,Living Room,0,24.0,45,35,56,1,1,Relaxing
2025-04-06 19:19:00,Bathroom,0,26.8,50,31,80,1,3,Using Toilet
2025-04-05 01:02:00,Kitchen,0,22.8,35,43,68,0,2,Cleaning
2025-04-08 01:13:00,Kitchen,0,20.1,35,39,54,1,4,Idle
2025-04-04 15:22:00,Bedroom,0,25.9,40,61,62,0,2,Sleeping
2025-04-06 02:04:00,Bedroom,0,24.6,40,30,63,1,5,Idle
2025-04-07 05:59:00,Living Room,1,20.3,45,30,60,1,1,Relaxing
2025-04-05 05:51:00,Bedroom,1,22.4,55,53,58,1,5,Reading
2025-04-01 22:33:00,Living Room,1,26.1,35,44,87,0,4,Idle
2025-04-08 01:14:00,Bedroom,0,23.3,50,53,44,0,1,Idle
2025-04-05 03:46:00,Bedroom,1,20.2,45,64,48,1,4,Reading
2025-04-05 07:18:00,Bathroom,0,19.3,60,51,40,1,3,Using Toilet
2025-04-08 02:14:00,Kitchen,1,22.3,30,38,58,1,1,Cooking
2025-04-05 22:03:00,Bedroom,0,27.4,50,65,59,1,1,Reading
2025-04-02 22:23:00,Bathroom,0,22.2,30,56,95,1,3,Idle
2025-04-01 13:57:00,Living Room,1,22.0,35,39,87,0,1,Idle
2025-04-05 19:11:00,Bathroom,0,24.1,50,77,97,0,3,Showering
2025-04-05 21:33:00,Kitchen,0,24.1,40,78,67,1,4,Cooking
2025-04-04 10:15:00,Kitchen,0,24.3,30,92,74,0,4,Idle
2025-04-02 18:16:00,Living Room,1,25.7,40,87,82,0,2,Idle
2025-04-02 23:19:00,Bedroom,0,22.1,55,46,31,1,4,Sleeping
2025-04-07 22:52:00,Living Room,0,23.0,45,80,60,1,2,Watching TV
2025-04-05 19:26:00,Kitchen,0,25.4,35,25,86,1,5,Cleaning
2025-04-03 03:36:00,Kitchen,0,23.9,45,15,50,0,3,Idle
2025-04-06 09:34:00,Bedroom,1,24.8,45,68,83,1,4,Reading
2025-04-05 10:07:00,Kitchen,1,18.8,60,6,91,0,3,Cleaning
2025-04-04 13:56:00,Bathroom,1,25.3,45,1,70,1,1,Showering
2025-04-06 17:51:00,Living Room,1,23.4,55,20,39,1,5,Watching TV
2025-04-05 20:20:00,Kitchen,0,23.4,45,3,21,1,1,Idle
2025-04-06 20:24:00,Living Room,1,22.5,35,67,42,0,3,Relaxing
2025-04-03 09:35:00,Bathroom,0,20.1,55,50,67,1,4,Showering
2025-04-07 08:47:00,Kitchen,0,26.0,40,66,77,1,1,Cleaning
2025-04-01 17:25:00,Bedroom,1,19.0,35,29,32,1,5,Reading
2025-04-07 09:55:00,Bathroom,0,27.9,60,77,66,0,2,Idle
2025-04-06 12:32:00,Bedroom,1,23.5,35,76,83,1,5,Reading
2025-04-04 05:51:00,Kitchen,0,19.8,45,20,65,1,1,Cleaning
2025-04-03 22:55:00,Bathroom,0,27.6,35,85,54,0,5,Using Toilet
2025-04-06 16:24:00,Living Room,1,19.4,30,65,68,1,4,Idle
2025-04-02 22:39:00,Living Room,1,24.1,60,7,66,1,2,Relaxing
2025-04-02 10:27:00,Kitchen,0,26.7,30,96,54,0,1,Cleaning
2025-04-07 21:57:00,Kitchen,0,22.9,60,22,74,0,3,Cleaning
2025-04-08 03:41:00,Kitchen,0,24.3,45,56,50,0,4,Cleaning
2025-04-02 21:24:00,Kitchen,1,19.9,35,91,32,0,4,Cooking
2025-04-02 15:53:00,Bedroom,0,22.1,45,8,67,0,1,Idle
2025-04-07 23:05:00,Kitchen,1,27.1,35,72,47,1,5,Cooking
2025-04-06 01:50:00,Bathroom,1,18.1,30,14,26,1,1,Using Toilet
2025-04-05 14:51:00,Bathroom,1,20.8,55,100,97,0,3,Using Toilet
2025-04-01 07:03:00,Bedroom,1,27.8,55,96,92,1,3,Sleeping
2025-04-07 09:43:00,Bedroom,0,25.0,30,12,71,0,2,Idle
2025-04-03 01:27:00,Bedroom,0,19.0,30,11,60,0,5,Idle
2025-04-01 07:12:00,Bathroom,1,24.3,50,82,74,1,1,Idle
2025-04-03 08:22:00,Bedroom,0,24.6,30,7,56,1,1,Sleeping
2025-04-04 23:40:00,Living Room,1,22.6,40,22,82,0,1,Idle
2025-04-03 18:01:00,Bathroom,1,27.6,50,29,29,1,4,Idle
2025-04-04 21:01:00,Bedroom,1,26.0,45,31,94,0,4,Reading
2025-04-05 06:40:00,Kitchen,0,18.1,55,78,26,1,1,Cleaning
2025-04-03 04:29:00,Bathroom,0,25.9,60,85,81,1,2,Idle
2025-04-04 23:48:00,Bedroom,1,26.6,50,11,96,0,1,Reading
2025-04-07 20:20:00,Bedroom,0,20.5,30,80,92,1,3,Idle
2025-04-04 10:57:00,Bedroom,0,22.8,30,46,67,0,5,Sleeping
2025-04-05 01:50:00,Bathroom,1,25.5,60,4,93,0,4,Using Toilet
2025-04-04 17:46:00,Bedroom,0,25.1,40,80,72,0,3,Reading
2025-04-03 06:18:00,Living Room,0,24.0,60,37,86,1,4,Relaxing
2025-04-06 01:27:00,Bathroom,0,24.5,45,0,42,1,4,Idle
2025-04-06 11:08:00,Kitchen,1,25.3,35,54,82,1,5,Idle
2025-04-01 19:54:00,Bathroom,0,24.9,50,74,83,0,2,Showering
2025-04-07 13:53:00,Living Room,1,23.5,30,3,94,0,4,Watching TV
2025-04-07 12:09:00,Living Room,1,24.8,30,10,60,1,4,Watching TV
2025-04-03 14:58:00,Kitchen,0,18.3,50,62,68,0,3,Idle
2025-04-06 20:26:00,Bedroom,1,23.2,35,79,89,0,2,Sleeping
2025-04-05 18:16:00,Living Room,0,25.4,30,48,87,1,4,Relaxing
2025-04-04 23:58:00,Bedroom,0,19.7,45,59,88,0,2,Idle
2025-04-01 20:29:00,Bathroom,1,22.5,30,68,86,0,2,Idle
2025-04-02 09:51:00,Living Room,0,20.0,50,95,67,1,3,Idle
2025-04-02 14:01:00,Living Room,1,22.2,50,85,98,1,4,Relaxing
2025-04-07 01:37:00,Bedroom,0,25.6,45,70,99,0,3,Sleeping
2025-04-04 23:39:00,Bathroom,0,27.5,50,25,29,1,2,Using Toilet
2025-04-04 23:54:00,Living Room,1,20.0,60,89,62,0,3,Relaxing
2025-04-06 21:46:00,Bathroom,0,20.7,30,21,73,1,5,Showering
2025-04-05 12:53:00,Kitchen,1,22.7,45,17,85,1,3,Idle
2025-04-03 18:02:00,Bathroom,1,27.8,30,9,50,0,1,Using Toilet
2025-04-01 16:47:00,Living Room,1,26.7,30,39,54,0,3,Idle
2025-04-06 14:27:00,Bathroom,0,18.7,45,28,92,1,2,Showering
2025-04-01 23:10:00,Kitchen,0,18.6,50,93,26,1,5,Cooking
2025-04-04 14:01:00,Bathroom,0,24.5,30,36,94,1,3,Showering
2025-04-06 08:10:00,Bathroom,0,26.2,60,44,92,1,1,Showering
2025-04-05 01:16:00,Bedroom,1,19.0,40,33,41,1,2,Idle
2025-04-06 18:28:00,Living Room,1,27.6,45,49,87,1,2,Idle
2025-04-02 01:31:00,Kitchen,0,19.3,30,60,82,1,1,Idle
2025-04-02 10:01:00,Bedroom,1,25.1,45,95,64,0,5,Idle
2025-04-06 13:04:00,Living Room,1,19.3,60,68,64,0,1,Idle
2025-04-02 16:16:00,Bedroom,0,18.7,35,15,47,0,5,Sleeping
2025-04-02 01:27:00,Living Room,0,25.6,50,92,81,0,4,Idle
2025-04-07 11:06:00,Living Room,1,22.3,60,14,32,1,2,Idle
2025-04-08 04:32:00,Kitchen,0,19.8,30,58,38,0,2,Idle
2025-04-01 18:46:00,Kitchen,0,20.9,30,17,49,0,1,Cooking
2025-04-01 10:17:00,Living Room,0,23.9,60,30,80,0,3,Relaxing
2025-04-05 20:52:00,Kitchen,1,18.4,55,85,85,1,4,Cleaning
2025-04-08 00:18:00,Kitchen,1,20.3,30,93,64,0,1,Idle
2025-04-06 09:55:00,Living Room,1,21.7,60,73,66,1,2,Idle
2025-04-02 06:11:00,Bathroom,0,27.6,45,71,33,0,3,Idle
2025-04-04 15:07:00,Bathroom,0,23.8,30,55,69,0,1,Using Toilet
2025-04-06 18:17:00,Bathroom,1,24.2,35,47,46,0,4,Showering
2025-04-01 20:31:00,Kitchen,1,26.9,45,83,20,1,4,Cooking
2025-04-02 05:50:00,Bathroom,0,18.9,45,84,24,1,1,Showering
2025-04-01 23:27:00,Bathroom,0,23.9,30,6,36,0,3,Using Toilet
2025-04-07 02:00:00,Kitchen,1,21.6,60,39,95,1,3,Idle
2025-04-01 19:14:00,Kitchen,1,21.6,50,83,60,0,5,Cooking
2025-04-04 06:43:00,Kitchen,0,24.5,30,35,54,0,3,Cleaning
2025-04-07 17:42:00,Bedroom,0,23.3,45,56,71,0,3,Sleeping
2025-04-04 02:09:00,Bedroom,1,20.2,45,62,24,0,1,Reading
2025-04-02 05:33:00,Bedroom,0,22.0,60,26,62,1,2,Reading
2025-04-03 13:56:00,Bathroom,1,20.2,50,25,21,1,3,Idle
2025-04-05 21:37:00,Kitchen,0,23.4,35,68,59,0,2,Cooking
2025-04-05 14:12:00,Living Room,0,27.4,55,24,89,1,2,Idle
2025-04-02 01:05:00,Bedroom,1,26.8,50,11,96,0,5,Reading
2025-04-02 16:42:00,Bathroom,1,22.2,40,77,21,0,4,Using Toilet
2025-04-04 21:48:00,Bedroom,1,21.0,35,48,94,1,4,Sleeping
2025-04-03 02:16:00,Living Room,1,21.7,60,10,70,1,1,Watching TV
2025-04-07 18:00:00,Bathroom,1,18.2,55,13,49,0,3,Using Toilet
2025-04-06 20:07:00,Bathroom,0,22.4,45,17,38,1,2,Showering
2025-04-08 01:11:00,Living Room,1,19.8,30,36,47,0,1,Relaxing
2025-04-05 10:51:00,Living Room,1,22.4,35,49,21,1,3,Watching TV
2025-04-06 23:06:00,Bedroom,1,22.7,35,45,40,0,3,Reading
2025-04-01 10:22:00,Living Room,0,18.1,60,74,50,1,1,Watching TV
2025-04-01 10:35:00,Bathroom,0,19.0,45,52,65,0,4,Showering
2025-04-05 14:25:00,Bedroom,1,23.1,60,24,36,1,5,Idle
2025-04-02 13:19:00,Bedroom,0,22.0,45,26,99,0,2,Idle
2025-04-04 00:10:00,Kitchen,1,20.7,45,83,31,1,2,Idle
2025-04-03 05:37:00,Bedroom,0,24.6,35,20,27,0,4,Sleeping
2025-04-04 07:50:00,Bathroom,0,21.7,40,22,83,1,5,Idle
2025-04-06 22:18:00,Living Room,0,20.1,40,11,87,0,2,Watching TV
2025-04-07 09:02:00,Bedroom,0,27.3,55,89,89,0,4,Sleeping
2025-04-02 16:54:00,Bedroom,1,24.0,50,98,35,0,3,Idle
2025-04-03 00:30:00,Bedroom,1,27.9,30,15,61,1,1,Idle
2025-04-02 18:06:00,Kitchen,1,22.5,40,55,31,1,3,Idle
2025-04-05 09:47:00,Kitchen,1,26.8,55,37,93,0,3,Idle
2025-04-04 09:42:00,Living Room,0,18.2,40,92,49,1,1,Idle
2025-04-06 08:28:00,Bathroom,0,27.8,45,69,40,1,2,Using Toilet
2025-04-02 06:07:00,Bedroom,0,27.0,30,30,42,1,2,Reading
2025-04-02 18:25:00,Kitchen,0,25.6,60,30,37,0,5,Cooking
2025-04-02 02:13:00,Bedroom,0,25.4,45,92,66,0,1,Sleeping
2025-04-01 11:26:00,Living Room,1,19.7,45,12,77,1,4,Idle
2025-04-05 02:55:00,Bedroom,0,27.5,45,50,94,0,3,Idle
2025-04-03 04:25:00,Kitchen,0,19.4,30,95,27,1,5,Cleaning
2025-04-01 14:54:00,Bathroom,0,22.6,30,22,66,0,1,Idle
2025-04-07 21:04:00,Kitchen,1,22.6,30,38,89,1,3,Idle
2025-04-06 05:42:00,Bedroom,1,23.2,50,77,95,1,5,Idle
2025-04-03 19:42:00,Living Room,1,18.3,40,6,93,1,2,Relaxing
2025-04-07 11:10:00,Bedroom,1,19.3,45,7,41,1,1,Reading
2025-04-02 14:53:00,Bathroom,1,25.7,30,36,72,0,5,Showering
2025-04-03 00:59:00,Living Room,1,19.2,35,100,30,0,1,Idle
2025-04-05 17:58:00,Kitchen,1,22.4,30,49,70,1,1,Cleaning
2025-04-03 05:23:00,Kitchen,0,25.0,30,80,79,1,3,Cleaning
2025-04-02 20:28:00,Bathroom,0,23.7,60,63,42,0,4,Showering
2025-04-06 04:56:00,Kitchen,1,18.7,50,89,55,0,1,Cleaning
2025-04-02 19:41:00,Bedroom,0,24.9,55,68,93,0,4,Idle
2025-04-04 23:10:00,Bedroom,0,19.4,40,29,78,1,4,Idle
2025-04-01 18:34:00,Bedroom,0,23.9,50,99,62,0,5,Idle
2025-04-03 19:58:00,Bedroom,1,22.8,50,73,45,1,3,Idle
2025-04-04 03:34:00,Living Room,0,28.0,35,43,84,1,1,Watching TV
2025-04-01 20:31:00,Kitchen,0,23.1,40,87,43,1,2,Cooking
2025-04-05 17:14:00,Bathroom,0,22.4,30,84,26,0,3,Using Toilet
2025-04-05 16:37:00,Bedroom,1,20.1,35,83,75,0,5,Idle
2025-04-01 18:54:00,Bathroom,1,18.7,50,98,39,0,1,Showering
2025-04-06 04:49:00,Bedroom,0,23.8,55,94,88,1,2,Reading
2025-04-03 01:38:00,Bedroom,1,24.5,50,8,52,0,4,Sleeping
2025-04-06 21:50:00,Living Room,1,18.5,55,50,38,0,4,Idle
2025-04-08 02:23:00,Kitchen,1,22.6,35,69,93,1,4,Cleaning
2025-04-04 09:56:00,Bedroom,1,18.2,45,40,85,0,3,Idle
2025-04-03 18:01:00,Living Room,0,24.1,35,7,96,0,3,Idle
2025-04-02 17:42:00,Bedroom,0,27.9,40,57,64,0,3,Reading
2025-04-03 08:42:00,Kitchen,0,23.1,60,44,31,1,3,Cleaning
2025-04-02 00:14:00,Kitchen,0,22.2,50,38,79,0,1,Cooking
2025-04-06 22:22:00,Living Room,0,18.3,30,82,34,1,4,Watching TV
2025-04-04 07:23:00,Bedroom,1,23.6,45,72,60,0,2,Idle
2025-04-06 10:03:00,Living Room,1,22.5,45,23,42,0,5,Idle
2025-04-02 18:35:00,Living Room,0,19.2,40,26,68,1,2,Watching TV
2025-04-06 16:09:00,Kitchen,0,23.1,30,25,29,0,2,Cleaning
2025-04-05 21:29:00,Bathroom,0,20.8,45,6,25,1,1,Idle
2025-04-03 15:12:00,Kitchen,1,20.9,45,9,71,0,2,Cooking
2025-04-08 02:27:00,Living Room,0,27.7,30,62,25,1,5,Watching TV
2025-04-03 04:13:00,Kitchen,0,19.6,50,73,23,1,3,Cooking
2025-04-01 23:09:00,Living Room,0,27.1,35,3,27,1,2,Relaxing
2025-04-01 23:27:00,Bathroom,1,22.2,40,21,72,0,2,Idle
2025-04-06 14:25:00,Bathroom,0,21.3,40,77,87,1,1,Showering
2025-04-03 06:13:00,Living Room,0,25.4,55,29,31,1,2,Relaxing
2025-04-02 17:05:00,Bedroom,0,19.6,55,21,62,0,1,Idle
2025-04-06 04:21:00,Bathroom,0,27.5,45,99,73,0,3,Using Toilet
2025-04-04 11:06:00,Living Room,0,19.2,55,59,97,1,3,Relaxing
2025-04-05 01:36:00,Kitchen,0,19.4,45,1,55,0,2,Idle
2025-04-07 16:22:00,Living Room,1,24.0,50,90,95,1,3,Watching TV
2025-04-03 13:43:00,Kitchen,0,24.5,55,22,69,0,4,Cleaning
2025-04-06 14:13:00,Living Room,1,25.6,35,0,40,1,5,Idle
2025-04-07 19:27:00,Bathroom,0,22.7,40,35,34,1,2,Showering
2025-04-02 20:37:00,Bathroom,0,21.4,60,82,52,0,1,Idle
2025-04-06 10:57:00,Kitchen,1,27.1,30,54,23,0,4,Cooking
2025-04-02 01:26:00,Kitchen,0,20.1,35,31,33,0,1,Cooking
2025-04-06 22:37:00,Bathroom,1,26.9,35,34,69,0,2,Idle
2025-04-04 20:23:00,Kitchen,0,27.7,60,23,84,1,3,Cleaning
2025-04-03 16:04:00,Bedroom,0,24.4,30,56,79,0,4,Idle
2025-04-04 12:32:00,Bedroom,0,24.3,35,49,57,0,1,Reading
2025-04-05 13:47:00,Kitchen,1,18.5,55,63,20,0,3,Cleaning
2025-04-05 23:11:00,Living Room,0,19.8,60,45,49,1,2,Idle
2025-04-02 20:25:00,Bedroom,0,23.8,50,13,60,1,3,Idle
2025-04-03 14:56:00,Bathroom,1,21.5,30,7,41,1,4,Showering
2025-04-05 20:48:00,Bathroom,1,23.6,35,96,91,1,4,Using Toilet
2025-04-01 06:33:00,Living Room,1,23.7,45,36,59,1,4,Watching TV
2025-04-03 00:27:00,Bedroom,1,20.9,40,24,20,0,3,Sleeping
2025-04-05 03:34:00,Bathroom,1,21.6,45,31,97,0,5,Showering
2025-04-04 14:25:00,Bedroom,0,26.5,55,81,22,1,5,Idle
2025-04-01 16:25:00,Bedroom,0,19.6,45,14,99,0,5,Reading
2025-04-04 10:24:00,Kitchen,1,22.1,40,75,89,1,2,Cleaning
2025-04-04 18:17:00,Kitchen,1,18.9,35,39,51,0,5,Cooking
2025-04-02 18:18:00,Living Room,1,21.5,55,46,92,0,2,Relaxing
2025-04-05 12:33:00,Bedroom,0,21.2,40,37,90,1,2,Idle
2025-04-04 19:15:00,Kitchen,1,24.2,45,54,61,1,5,Idle
2025-04-04 09:16:00,Living Room,0,18.4,50,77,56,1,5,Idle
2025-04-04 16:12:00,Living Room,0,18.1,50,14,39,1,2,Idle
2025-04-06 04:15:00,Bathroom,0,18.4,60,31,23,1,4,Showering
2025-04-03 16:18:00,Kitchen,0,19.0,50,39,40,0,5,Cooking
2025-04-03 09:44:00,Bedroom,0,20.6,30,90,95,0,4,Idle
2025-04-07 16:38:00,Living Room,0,26.0,45,35,22,1,3,Relaxing
2025-04-02 21:42:00,Kitchen,0,24.2,50,83,48,1,5,Cleaning
2025-04-02 21:25:00,Kitchen,1,19.6,30,39,49,1,2,Cooking
2025-04-05 17:38:00,Living Room,1,27.7,55,5,83,0,2,Relaxing
2025-04-06 01:09:00,Living Room,1,19.6,55,39,74,1,3,Relaxing
